EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel
1550,45,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,4,4500,15,2,No,Travel_Rarely,15,2,3,3,4,1,7,19,12,28,0,No
1551,46,Female,Married,Research & Development,Research Scientist,1,Marketing,2,1715,21,0,No,Travel_Rarely,22,1,3,3,3,0,9,17,3,30,0,No
1552,30,Female,Single,Research & Development,Healthcare Representative,4,Medical,1,16737,19,2,Yes,Travel_Rarely,16,4,1,1,3,1,8,26,21,10,0,No
1553,35,Male,Divorced,Research & Development,Research Scientist,3,Life Sciences,3,8006,19,0,No,Travel_Rarely,10,3,1,3,3,5,4,35,25,18,0,No
1554,19,Male,Single,Research & Development,Manufacturing Director,3,Life Sciences,4,6242,13,0,No,Travel_Rarely,22,1,2,1,3,0,0,22,13,0,1,Yes
1555,46,Female,Single,Research & Development,Healthcare Representative,4,Life Sciences,3,6764,23,0,No,Travel_Rarely,29,1,2,2,3,5,0,31,2,30,0,No
1556,38,Male,Married,Research & Development,Manufacturing Director,4,Medical,2,18727,19,0,No,Travel_Rarely,27,3,1,3,3,1,1,9,4,21,0,No
1557,32,Male,Married,Sales,Sales Executive,1,Technical Degree,4,19240,23,2,Yes,Non-Travel,27,2,2,1,3,0,9,10,6,12,0,No
1558,44,Male,Married,Sales,Manager,1,Life Sciences,1,7860,22,1,No,Travel_Frequently,6,1,1,3,3,0,9,37,32,23,0,No
1559,48,Male,Divorced,Research & Development,Research Scientist,3,Human Resources,1,13135,13,0,No,Non-Travel,29,3,3,3,4,1,4,5,4,29,0,No
1560,32,Male,Divorced,Research & Development,Healthcare Representative,2,Medical,2,8874,14,0,No,Travel_Rarely,17,2,2,2,3,4,3,33,11,13,0,No
1561,40,Male,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,1,13127,11,0,No,Travel_Rarely,21,4,2,3,3,3,0,35,10,22,1,Yes
1562,41,Male,Single,Sales,Sales Executive,2,Medical,1,4326,15,0,Yes,Non-Travel,28,3,2,2,3,3,3,36,23,24,0,No
1563,30,Female,Divorced,Sales,Manager,2,Medical,1,13221,22,2,No,Travel_Frequently,22,1,3,3,3,3,3,16,7,10,0,No
1564,39,Male,Married,Sales,Manager,3,Life Sciences,1,12356,19,1,No,Travel_Rarely,24,4,3,3,3,0,9,39,31,22,0,No
1565,54,Male,Single,Research & Development,Manufacturing Director,2,Marketing,1,11399,12,1,No,Non-Travel,29,2,2,3,3,3,3,39,37,33,0,No
1566,50,Male,Married,Research & Development,Laboratory Technician,2,Marketing,1,15872,14,1,No,Travel_Rarely,17,2,1,3,4,0,0,11,11,32,0,No
1567,20,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,1,17557,20,2,No,Travel_Rarely,21,3,3,3,4,4,8,20,1,0,0,No
1568,36,Female,Single,Research & Development,Healthcare Representative,2,Life Sciences,4,8069,12,1,No,Travel_Frequently,19,3,2,3,3,1,2,39,18,19,0,No
1569,40,Female,Married,Human Resources,Human Resources,4,Life Sciences,1,16513,24,2,Yes,Travel_Rarely,18,3,2,2,3,1,3,18,13,20,1,Yes
1570,46,Male,Divorced,Sales,Sales Executive,3,Technical Degree,4,4066,18,2,No,Travel_Rarely,11,2,3,2,3,0,4,2,0,25,0,No
1571,47,Male,Single,Research & Development,Laboratory Technician,4,Life Sciences,3,5437,19,0,No,Non-Travel,24,4,1,1,3,0,6,17,9,29,0,No
1572,56,Female,Married,Research & Development,Laboratory Technician,1,Technical Degree,2,1411,13,2,No,Travel_Rarely,7,2,2,3,3,4,5,18,15,36,0,No
1573,42,Male,Married,Research & Development,Laboratory Technician,4,Medical,1,9614,23,1,No,Travel_Rarely,10,1,1,2,3,3,4,5,5,21,1,Yes
1574,54,Male,Married,Research & Development,Manufacturing Director,2,Marketing,2,16770,19,1,No,Travel_Frequently,7,2,1,3,4,4,7,15,3,35,0,No
1575,25,Male,Single,Research & Development,Manufacturing Director,4,Medical,1,1876,16,1,Yes,Travel_Rarely,5,1,3,3,3,1,0,7,2,5,1,Yes
1576,59,Female,Married,Human Resources,Manager,4,Life Sciences,4,14788,16,0,No,Travel_Frequently,12,4,2,2,3,1,6,17,10,41,0,No
1577,33,Male,Married,Sales,Sales Executive,3,Human Resources,1,16164,17,0,No,Travel_Frequently,16,3,2,3,3,5,5,38,15,18,0,No
1578,25,Male,Divorced,Human Resources,Human Resources,3,Marketing,3,9219,22,0,No,Travel_Rarely,29,3,1,2,3,3,4,11,10,9,0,No
1579,18,Male,Divorced,Research & Development,Manufacturing Director,2,Medical,2,1373,15,2,Yes,Non-Travel,25,2,3,2,4,1,6,9,3,2,1,Yes
1580,22,Male,Divorced,Sales,Sales Executive,1,Medical,2,16375,16,1,No,Travel_Rarely,21,3,3,1,3,5,2,6,0,2,1,Yes
1581,20,Male,Single,Research & Development,Manufacturing Director,1,Medical,3,7580,21,2,No,Travel_Rarely,18,4,3,1,3,0,0,0,0,0,0,No
1582,18,Male,Single,Human Resources,Manager,4,Life Sciences,4,17972,11,2,Yes,Travel_Rarely,3,3,1,1,3,1,8,35,18,0,1,Yes
1583,21,Female,Married,Research & Development,Manufacturing Director,1,Medical,4,15026,13,1,No,Non-Travel,20,2,1,1,3,2,1,20,20,4,0,No
1584,57,Male,Married,Sales,Manager,3,Life Sciences,3,7477,22,0,No,Travel_Rarely,15,4,2,3,3,3,9,36,21,41,0,No
1585,52,Male,Divorced,Research & Development,Manufacturing Director,2,Other,2,5159,19,1,Yes,Travel_Rarely,5,1,3,3,3,5,2,23,8,35,0,No
1586,49,Male,Divorced,Sales,Sales Executive,2,Medical,1,14074,22,2,No,Non-Travel,13,2,1,1,3,3,7,24,8,33,0,No
1587,59,Female,Married,Sales,Manager,3,Life Sciences,4,5146,15,2,No,Travel_Rarely,19,1,3,2,3,3,9,6,0,39,0,No
1588,51,Male,Single,Sales,Manager,2,Medical,1,13245,15,0,No,Non-Travel,12,4,1,2,3,2,8,16,16,33,0,No
1589,42,Male,Divorced,Sales,Manager,4,Life Sciences,2,17845,18,2,Yes,Travel_Rarely,23,2,2,2,3,4,2,28,11,24,1,Yes
1590,27,Female,Single,Sales,Sales Representative,2,Life Sciences,1,13162,21,2,Yes,Travel_Rarely,21,2,3,2,3,0,5,29,24,12,1,Yes
1591,38,Male,Single,Sales,Manager,1,Medical,3,14842,21,1,Yes,Travel_Rarely,5,4,1,3,3,3,6,6,4,22,0,No
1592,56,Female,Divorced,Research & Development,Manufacturing Director,2,Medical,4,2390,23,0,Yes,Non-Travel,6,3,3,2,3,1,0,32,7,40,0,No
1593,44,Male,Married,Sales,Manager,2,Other,4,9163,12,1,Yes,Travel_Rarely,7,2,1,2,4,0,6,6,1,23,0,No
1594,44,Male,Single,Sales,Sales Executive,3,Other,3,2476,23,1,No,Travel_Rarely,26,2,1,1,3,1,3,23,0,24,0,No
1595,19,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,3,14448,17,1,No,Travel_Rarely,10,1,1,2,3,0,4,10,0,0,0,No
1596,58,Male,Single,Research & Development,Laboratory Technician,1,Medical,4,18273,19,2,No,Travel_Rarely,16,3,3,3,3,0,7,8,5,43,1,Yes
1597,30,Female,Married,Research & Development,Manufacturing Director,3,Technical Degree,4,13015,17,2,No,Travel_Rarely,8,1,1,2,3,5,3,11,8,13,0,No
1598,26,Male,Single,Sales,Manager,1,Life Sciences,4,4158,22,0,Yes,Non-Travel,9,1,2,2,3,1,3,34,4,5,1,Yes
1599,53,Male,Divorced,Sales,Sales Executive,4,Marketing,2,8901,15,2,No,Travel_Rarely,27,3,3,3,4,1,7,3,2,34,0,No
1600,39,Female,Married,Sales,Manager,1,Technical Degree,2,17145,23,0,No,Travel_Frequently,4,3,2,1,4,0,4,35,15,21,0,No
1601,59,Female,Married,Sales,Sales Executive,2,Medical,2,2177,16,1,Yes,Travel_Frequently,21,4,2,3,3,3,5,27,17,41,1,Yes
1602,43,Male,Single,Sales,Manager,1,Life Sciences,1,13365,14,1,No,Travel_Rarely,21,3,3,1,3,1,4,12,0,23,0,No
1603,29,Male,Single,Sales,Sales Executive,4,Human Resources,2,4138,24,2,No,Travel_Rarely,8,2,1,2,4,2,0,22,17,14,0,No
1604,34,Male,Married,Sales,Sales Representative,2,Technical Degree,4,16041,22,2,No,Travel_Rarely,25,3,2,1,3,2,6,18,0,13,1,Yes
1605,31,Female,Married,Sales,Manager,1,Marketing,2,3535,17,0,No,Travel_Rarely,7,4,3,1,4,0,5,36,18,12,0,No
1606,31,Female,Single,Research & Development,Research Scientist,3,Life Sciences,4,12068,11,2,No,Travel_Rarely,15,4,1,1,3,4,1,38,7,13,0,No
1607,51,Male,Married,Sales,Sales Executive,3,Technical Degree,3,4525,14,2,No,Travel_Rarely,21,4,3,2,3,0,6,23,2,30,0,No
1608,37,Male,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,1,11395,13,2,No,Travel_Frequently,3,3,3,1,3,0,5,15,9,18,0,No
1609,28,Male,Married,Research & Development,Research Scientist,1,Life Sciences,1,4564,23,1,No,Travel_Rarely,17,3,3,1,3,3,4,32,24,12,0,No
1610,33,Male,Single,Research & Development,Manufacturing Director,1,Medical,3,17021,14,2,No,Travel_Rarely,11,1,1,2,3,3,7,11,9,13,0,No
1611,48,Female,Married,Sales,Manager,4,Other,4,15166,11,2,No,Travel_Frequently,9,1,2,3,3,5,4,33,4,31,0,No
1612,23,Male,Married,Research & Development,Healthcare Representative,2,Technical Degree,1,6120,22,1,No,Travel_Frequently,5,2,2,3,3,4,1,6,6,5,0,No
1613,36,Male,Single,Research & Development,Healthcare Representative,2,Marketing,2,7761,23,1,No,Travel_Rarely,25,1,3,3,4,4,5,10,7,18,0,No
1614,54,Male,Married,Sales,Sales Executive,2,Medical,4,17838,12,1,No,Travel_Rarely,10,2,3,2,3,4,0,30,18,35,0,No
1615,21,Male,Married,Research & Development,Research Scientist,2,Life Sciences,1,7373,22,1,No,Travel_Rarely,15,4,1,2,3,4,4,28,17,4,0,No
1616,21,Male,Divorced,Human Resources,Human Resources,1,Technical Degree,3,4635,21,2,Yes,Non-Travel,28,1,3,3,3,4,5,12,1,5,1,Yes
1617,37,Female,Married,Sales,Sales Representative,1,Medical,4,4884,23,2,No,Travel_Rarely,29,3,3,1,3,0,6,30,20,16,0,No
1618,27,Female,Single,Sales,Manager,4,Technical Degree,1,6506,19,2,No,Travel_Rarely,14,1,3,3,3,0,1,1,0,7,0,No
1619,41,Male,Married,Research & Development,Manufacturing Director,2,Medical,3,16988,17,0,No,Travel_Rarely,4,2,2,2,3,5,0,38,32,20,0,No
1620,52,Female,Single,Research & Development,Laboratory Technician,1,Marketing,4,12538,23,1,Yes,Travel_Rarely,21,1,3,1,3,2,5,14,14,33,0,No
1621,43,Female,Single,Sales,Sales Representative,1,Technical Degree,2,17654,16,2,No,Travel_Rarely,20,4,2,1,3,2,2,10,1,25,0,No
1622,54,Male,Married,Sales,Sales Executive,1,Life Sciences,4,14391,12,2,No,Travel_Rarely,2,3,1,2,3,5,4,33,15,38,0,No
1623,55,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,2,5034,11,2,No,Travel_Frequently,12,2,1,1,3,5,1,38,15,37,0,No
1624,38,Male,Divorced,Research & Development,Healthcare Representative,2,Life Sciences,4,11467,12,1,No,Non-Travel,1,3,2,3,3,1,0,3,2,17,0,No
1625,57,Male,Single,Research & Development,Healthcare Representative,2,Human Resources,3,14853,17,1,No,Travel_Rarely,24,3,2,2,4,0,0,10,5,41,0,No
1626,56,Female,Married,Research & Development,Laboratory Technician,1,Marketing,2,5184,12,1,No,Travel_Rarely,20,2,2,2,4,4,3,28,8,41,0,No
1627,38,Male,Single,Research & Development,Laboratory Technician,3,Marketing,2,10183,13,2,No,Travel_Rarely,5,3,2,2,4,1,9,1,0,18,0,No
1628,27,Female,Single,Research & Development,Manufacturing Director,4,Life Sciences,4,4452,18,1,Yes,Travel_Frequently,6,3,3,2,4,3,1,15,13,8,0,No
1629,55,Female,Divorced,Sales,Manager,2,Marketing,1,11734,17,2,No,Travel_Rarely,24,1,2,1,3,0,0,38,24,35,0,No
1630,21,Male,Divorced,Sales,Manager,2,Medical,2,1702,22,0,Yes,Non-Travel,11,3,2,2,3,5,5,12,5,2,0,No
1631,37,Female,Single,Research & Development,Research Scientist,3,Life Sciences,4,9356,21,1,No,Travel_Rarely,8,3,2,2,3,2,3,36,21,17,1,Yes
1632,34,Male,Single,Research & Development,Laboratory Technician,2,Other,3,12789,21,1,Yes,Travel_Rarely,7,3,3,1,3,0,9,16,15,19,0,No
1633,24,Male,Single,Research & Development,Healthcare Representative,3,Life Sciences,4,19205,24,2,Yes,Travel_Rarely,4,3,3,2,4,5,6,20,19,3,0,No
1634,21,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,4,14850,21,1,Yes,Non-Travel,6,2,3,1,4,0,5,18,15,4,0,No
1635,46,Male,Divorced,Sales,Sales Executive,1,Life Sciences,2,15263,19,1,Yes,Non-Travel,16,4,1,1,3,0,4,6,3,30,1,Yes
1636,31,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,1,15030,22,2,No,Travel_Rarely,20,1,3,2,3,0,9,37,16,12,0,No
1637,20,Female,Married,Research & Development,Manufacturing Director,4,Medical,3,14377,14,2,No,Travel_Rarely,15,3,2,3,3,3,1,7,4,0,0,No
1638,41,Female,Single,Sales,Sales Representative,3,Life Sciences,2,6733,17,2,No,Travel_Rarely,14,3,3,2,3,2,4,12,10,23,0,No
1639,54,Male,Single,Sales,Sales Executive,4,Technical Degree,2,2416,11,0,Yes,Travel_Rarely,23,2,3,3,3,0,8,36,24,36,1,Yes
1640,33,Male,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,2,9041,21,2,Yes,Travel_Rarely,12,4,2,1,3,5,8,1,0,13,1,Yes
1641,21,Male,Divorced,Sales,Sales Executive,2,Medical,3,15581,21,1,Yes,Non-Travel,29,3,3,3,4,3,1,10,7,3,1,Yes
1642,41,Female,Single,Sales,Sales Executive,1,Medical,1,18803,12,0,Yes,Travel_Rarely,12,2,1,2,3,1,6,23,23,24,1,Yes
1643,51,Male,Single,Sales,Manager,1,Marketing,3,8403,17,2,No,Travel_Rarely,16,1,3,2,4,0,9,5,4,32,0,No
1644,47,Female,Single,Sales,Sales Representative,4,Life Sciences,3,17944,12,0,Yes,Travel_Rarely,15,1,1,3,3,3,3,25,11,27,0,No
1645,35,Female,Married,Sales,Sales Executive,4,Other,1,12595,16,0,No,Travel_Rarely,29,3,1,2,3,4,2,6,0,16,0,No
1646,36,Female,Single,Research & Development,Manufacturing Director,3,Medical,3,13935,23,1,Yes,Travel_Rarely,13,3,1,3,3,1,0,38,2,17,0,No
1647,48,Female,Married,Research & Development,Healthcare Representative,2,Life Sciences,4,2006,20,0,Yes,Travel_Rarely,11,4,2,1,4,2,2,18,2,33,1,Yes
1648,36,Female,Married,Research & Development,Manufacturing Director,1,Medical,3,15399,22,2,No,Travel_Rarely,17,4,3,3,3,0,8,5,0,15,0,No
1649,36,Male,Single,Research & Development,Research Scientist,3,Medical,2,7108,19,0,No,Travel_Rarely,21,3,1,3,4,0,8,28,24,18,0,No
1650,39,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,3,14518,21,0,Yes,Travel_Rarely,15,2,1,3,3,3,6,38,21,23,0,No
1651,41,Female,Single,Sales,Sales Representative,1,Life Sciences,2,6499,15,1,Yes,Travel_Rarely,14,4,3,3,3,2,2,1,1,22,0,No
1652,29,Female,Divorced,Research & Development,Research Scientist,1,Life Sciences,3,6625,20,1,No,Travel_Rarely,10,3,2,1,3,4,2,18,11,12,0,No
1653,47,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,2,16967,17,2,Yes,Non-Travel,12,4,2,1,3,1,3,3,0,32,0,No
1654,55,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,2,3257,23,1,Yes,Travel_Rarely,16,3,1,1,3,5,6,5,0,38,1,Yes
1655,48,Female,Single,Research & Development,Manufacturing Director,1,Marketing,2,18241,11,2,No,Travel_Rarely,15,1,2,3,3,2,6,36,17,32,0,No
1656,53,Male,Married,Sales,Sales Executive,4,Medical,1,11757,18,2,No,Travel_Rarely,10,3,3,1,3,0,1,27,17,35,0,No
1657,36,Female,Single,Sales,Manager,2,Life Sciences,3,11523,19,1,No,Travel_Rarely,4,1,2,2,3,3,4,29,28,18,0,No
1658,53,Male,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,3,9704,23,0,No,Travel_Frequently,27,4,3,1,4,4,6,6,6,33,1,Yes
1659,47,Female,Married,Research & Development,Research Scientist,1,Life Sciences,4,9079,15,1,No,Travel_Frequently,23,3,1,3,3,3,6,8,3,27,1,Yes
1660,50,Male,Married,Research & Development,Manufacturing Director,3,Marketing,4,9903,16,0,No,Travel_Rarely,29,4,3,2,4,1,5,24,12,30,0,No
1661,35,Female,Single,Research & Development,Healthcare Representative,2,Technical Degree,4,17707,23,0,No,Travel_Frequently,9,1,1,3,3,2,9,32,16,17,0,No
1662,45,Male,Divorced,Human Resources,Manager,3,Life Sciences,3,16132,21,2,No,Travel_Frequently,21,3,3,2,3,3,9,0,0,26,0,No
1663,28,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,1,3385,18,2,Yes,Travel_Rarely,20,4,3,3,3,5,7,5,1,7,0,No
1664,50,Female,Divorced,Sales,Sales Executive,3,Medical,2,5387,14,1,No,Non-Travel,9,1,2,3,3,5,2,17,13,34,0,No
1665,34,Female,Divorced,Sales,Sales Executive,4,Human Resources,3,12191,12,0,No,Travel_Rarely,21,4,3,2,3,3,0,9,2,19,0,No
1666,23,Female,Divorced,Sales,Manager,2,Medical,1,1583,20,1,No,Travel_Rarely,25,2,1,1,3,0,2,27,4,7,0,No
1667,21,Male,Married,Sales,Sales Executive,2,Life Sciences,1,14339,18,2,No,Non-Travel,24,1,3,2,3,3,1,10,2,5,0,No
1668,37,Male,Single,Sales,Manager,3,Life Sciences,3,9958,12,0,No,Travel_Rarely,20,1,1,2,3,4,1,32,22,17,0,No
1669,44,Female,Single,Sales,Sales Executive,3,Medical,2,6679,15,1,Yes,Non-Travel,11,1,1,2,3,2,1,0,0,23,1,Yes
1670,32,Male,Married,Sales,Sales Representative,2,Medical,1,7576,23,1,No,Travel_Rarely,11,3,3,2,3,1,4,12,6,15,0,No
1671,23,Female,Married,Sales,Manager,1,Life Sciences,3,13725,16,2,Yes,Non-Travel,7,3,2,2,3,5,0,36,29,5,0,No
1672,31,Female,Married,Research & Development,Manufacturing Director,4,Life Sciences,2,7126,15,2,No,Travel_Rarely,21,3,3,3,4,3,9,19,17,14,0,No
1673,28,Male,Single,Sales,Manager,2,Medical,4,8846,16,2,Yes,Travel_Rarely,10,2,3,3,3,4,3,0,0,8,0,No
1674,56,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,1,17596,16,2,No,Travel_Rarely,4,2,2,1,3,5,9,2,0,37,0,No
1675,26,Male,Single,Research & Development,Research Scientist,1,Medical,1,15540,13,1,Yes,Travel_Rarely,5,1,1,1,3,5,4,17,9,11,0,No
1676,43,Male,Married,Human Resources,Manager,1,Life Sciences,3,19385,21,2,No,Travel_Rarely,5,2,3,2,3,1,1,13,8,28,0,No
1677,33,Female,Married,Sales,Sales Executive,1,Marketing,3,19636,21,2,No,Travel_Rarely,11,4,2,1,3,5,4,30,12,13,0,No
1678,22,Female,Single,Research & Development,Research Scientist,4,Life Sciences,2,9507,13,1,Yes,Travel_Rarely,9,1,2,1,3,4,9,26,15,1,1,Yes
1679,27,Male,Divorced,Human Resources,Human Resources,4,Human Resources,4,19080,19,1,No,Travel_Rarely,28,1,1,2,4,5,3,16,8,12,0,No
1680,20,Male,Married,Research & Development,Research Scientist,2,Life Sciences,4,5118,13,0,No,Non-Travel,16,4,2,3,3,5,7,28,1,0,0,No
1681,30,Female,Divorced,Research & Development,Research Scientist,2,Life Sciences,3,19253,13,1,Yes,Non-Travel,9,1,1,3,3,3,0,35,21,14,1,Yes
1682,47,Male,Single,Sales,Sales Representative,2,Technical Degree,3,18115,21,0,No,Travel_Rarely,22,2,3,1,3,3,4,36,16,28,1,Yes
1683,23,Male,Single,Sales,Manager,2,Technical Degree,2,14530,24,2,Yes,Travel_Rarely,4,3,2,3,3,2,9,25,22,4,1,Yes
1684,34,Male,Single,Research & Development,Laboratory Technician,3,Life Sciences,3,9729,12,0,No,Non-Travel,2,4,3,3,3,0,0,16,3,16,0,No
1685,36,Female,Single,Human Resources,Human Resources,4,Human Resources,2,5902,17,0,No,Non-Travel,14,2,2,1,3,4,9,21,16,18,0,No
1686,59,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,2,17736,20,2,No,Travel_Rarely,3,4,2,2,3,0,9,24,8,43,0,No
1687,52,Male,Single,Research & Development,Healthcare Representative,3,Medical,4,9409,20,2,No,Travel_Rarely,18,4,3,1,3,0,3,1,1,33,0,No
1688,43,Female,Divorced,Sales,Manager,2,Life Sciences,2,15615,14,2,Yes,Travel_Rarely,21,1,2,1,3,5,7,21,1,27,0,No
1689,22,Male,Divorced,Research & Development,Laboratory Technician,2,Life Sciences,4,11148,11,0,Yes,Travel_Rarely,6,1,3,1,3,1,0,4,1,3,0,No
1690,46,Female,Divorced,Sales,Sales Executive,3,Medical,4,18312,16,1,No,Non-Travel,11,2,3,2,3,1,1,3,0,25,0,No
1691,54,Male,Divorced,Sales,Sales Executive,1,Medical,4,3053,15,1,No,Travel_Rarely,21,4,1,2,3,5,0,35,21,34,0,No
1692,37,Male,Married,Research & Development,Manufacturing Director,4,Medical,3,17811,24,1,No,Travel_Rarely,18,1,3,2,3,4,6,5,2,19,1,Yes
1693,38,Male,Married,Research & Development,Research Scientist,4,Medical,4,19142,21,2,No,Travel_Rarely,12,1,1,2,3,0,1,20,12,17,0,No
1694,27,Male,Single,Sales,Sales Executive,1,Other,2,18492,12,2,No,Travel_Rarely,5,4,3,1,3,2,0,12,7,12,0,No
1695,22,Male,Single,Sales,Sales Representative,4,Life Sciences,3,4401,16,1,No,Travel_Rarely,9,2,2,3,3,0,5,36,0,2,1,Yes
1696,53,Male,Married,Research & Development,Research Scientist,2,Life Sciences,2,11681,11,2,No,Travel_Rarely,20,2,3,1,3,1,5,24,16,35,0,No
1697,23,Male,Divorced,Sales,Sales Executive,2,Marketing,3,15453,13,0,No,Travel_Rarely,28,4,2,2,3,0,9,25,11,8,0,No
1698,43,Male,Divorced,Research & Development,Laboratory Technician,2,Life Sciences,2,7793,14,0,No,Travel_Rarely,26,2,1,3,3,3,1,38,3,27,0,No
1699,21,Female,Divorced,Sales,Sales Executive,2,Medical,1,18938,23,2,Yes,Travel_Rarely,18,1,2,1,3,3,0,19,12,6,1,Yes
1700,56,Female,Single,Research & Development,Manufacturing Director,1,Medical,1,2079,13,1,No,Travel_Rarely,19,4,3,3,3,2,9,32,30,35,0,No
1701,56,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,1,2859,23,1,No,Travel_Rarely,3,1,2,2,3,4,2,13,12,39,0,No
1702,52,Male,Married,Sales,Sales Executive,4,Human Resources,2,13399,16,0,No,Travel_Rarely,9,3,1,3,3,0,9,35,6,37,0,No
1703,18,Female,Divorced,Sales,Sales Executive,3,Life Sciences,3,3948,21,2,Yes,Travel_Rarely,4,3,2,3,3,3,4,16,4,1,0,No
1704,41,Male,Divorced,Sales,Sales Representative,1,Life Sciences,4,11104,14,1,No,Travel_Frequently,17,2,2,2,3,4,5,20,4,23,0,No
1705,53,Male,Married,Sales,Manager,4,Life Sciences,4,17310,24,1,No,Non-Travel,17,3,3,3,3,3,2,15,0,32,0,No
1706,23,Male,Single,Human Resources,Manager,4,Life Sciences,2,8203,11,2,No,Non-Travel,23,1,3,1,3,4,8,15,13,8,0,No
1707,58,Female,Single,Sales,Manager,3,Life Sciences,2,6860,15,2,Yes,Travel_Rarely,23,3,2,3,3,4,4,19,8,38,0,No
1708,48,Female,Married,Research & Development,Laboratory Technician,2,Marketing,2,17387,15,1,Yes,Travel_Rarely,2,1,1,1,3,3,1,28,5,33,0,No
1709,37,Female,Divorced,Sales,Sales Executive,4,Marketing,2,1687,19,2,No,Travel_Rarely,9,2,2,3,3,5,9,27,24,17,1,Yes
1710,41,Male,Single,Research & Development,Laboratory Technician,2,Technical Degree,4,1997,18,2,No,Travel_Rarely,9,2,1,3,4,1,5,7,2,20,0,No
1711,42,Female,Single,Research & Development,Laboratory Technician,3,Life Sciences,3,2511,18,2,No,Travel_Rarely,5,1,1,2,3,4,7,23,15,25,0,No
1712,53,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,4,19182,15,1,No,Travel_Rarely,15,3,1,2,3,5,5,2,0,32,0,No
1713,38,Male,Divorced,Research & Development,Laboratory Technician,2,Other,2,17207,18,0,Yes,Non-Travel,15,2,2,1,3,0,3,24,1,21,1,Yes
1714,47,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,1,18818,24,2,No,Travel_Rarely,3,4,1,2,3,5,5,18,9,30,0,No
1715,41,Male,Married,Sales,Manager,2,Other,4,16876,20,1,Yes,Non-Travel,19,2,2,2,3,3,7,32,15,25,1,Yes
1716,59,Male,Married,Human Resources,Manager,2,Technical Degree,1,15275,17,0,No,Non-Travel,28,3,1,2,4,5,7,1,0,43,1,Yes
1717,47,Female,Single,Research & Development,Healthcare Representative,2,Human Resources,1,7663,11,1,No,Travel_Rarely,3,4,1,2,4,1,9,14,14,27,1,Yes
1718,39,Male,Single,Human Resources,Manager,2,Life Sciences,2,3449,22,1,No,Travel_Rarely,6,3,2,2,3,3,1,21,12,21,0,No
1719,45,Male,Divorced,Sales,Sales Executive,1,Life Sciences,4,11243,17,1,No,Non-Travel,4,1,3,1,3,2,7,9,7,26,0,No
1720,24,Male,Divorced,Research & Development,Laboratory Technician,3,Medical,3,8376,21,0,No,Travel_Rarely,24,4,3,1,3,0,5,17,10,3,1,Yes
1721,52,Female,Married,Human Resources,Human Resources,2,Marketing,4,14499,18,1,No,Travel_Rarely,13,3,2,2,3,2,1,21,17,35,0,No
1722,45,Male,Married,Sales,Manager,2,Life Sciences,3,3603,13,0,Yes,Travel_Rarely,27,4,2,2,3,5,0,26,23,24,0,No
